-153.8229	-260.8719	5862.2748
-153.8366	-259.5393	5862.2930
-153.8503	-258.2069	5862.3103
-153.8639	-256.8746	5862.3268
-153.8775	-255.5424	5862.3425
-153.8910	-254.2104	5862.3574
-153.9043	-252.8785	5862.3715
-153.9177	-251.5467	5862.3848
-153.9309	-250.2150	5862.3972
-153.9441	-248.8834	5862.4090
-153.9572	-247.5520	5862.4199
-153.9703	-246.2207	5862.4302
-153.9833	-244.8895	5862.4397
-153.9962	-243.5584	5862.4484
-154.0090	-242.2274	5862.4565
-154.0218	-240.8965	5862.4638
-154.0345	-239.5658	5862.4705
-154.0472	-238.2351	5862.4765
-154.0598	-236.9046	5862.4818
-154.0724	-235.5742	5862.4864
-154.0849	-234.2438	5862.4904
-154.0973	-232.9136	5862.4938
-154.1097	-231.5835	5862.4966
-154.1220	-230.2535	5862.4987
-154.1342	-228.9235	5862.5002
-154.1464	-227.5937	5862.5011
-154.1586	-226.2640	5862.5015
-154.1707	-224.9343	5862.5013
-154.1828	-223.6048	5862.5005
-154.1948	-222.2753	5862.4991
-154.2067	-220.9460	5862.4972
-154.2186	-219.6167	5862.4948
-154.2305	-218.2875	5862.4918
-154.2423	-216.9584	5862.4883
-154.2540	-215.6294	5862.4843
-154.2658	-214.3004	5862.4798
-154.2774	-212.9716	5862.4749
-154.2891	-211.6428	5862.4694
-154.3006	-210.3141	5862.4635
-154.3122	-208.9855	5862.4571
-154.3237	-207.6570	5862.4502
-154.3351	-206.3285	5862.4430
-154.3466	-205.0001	5862.4352
-154.3579	-203.6718	5862.4271
-154.3693	-202.3436	5862.4185
-154.3806	-201.0154	5862.4095
-154.3919	-199.6873	5862.4001
-154.4031	-198.3593	5862.3904
-154.4143	-197.0314	5862.3802
-154.4255	-195.7035	5862.3697
-154.4366	-194.3757	5862.3588
-154.4477	-193.0479	5862.3475
-154.4587	-191.7202	5862.3359
-154.4698	-190.3926	5862.3239
-154.4808	-189.0650	5862.3116
-154.4917	-187.7375	5862.2990
-154.5027	-186.4101	5862.2860
-154.5136	-185.0827	5862.2728
-154.5245	-183.7554	5862.2592
-154.5353	-182.4281	5862.2453
-154.5462	-181.1009	5862.2312
-154.5570	-179.7737	5862.2167
-154.5677	-178.4466	5862.2020
-154.5785	-177.1195	5862.1870
-154.5892	-175.7925	5862.1717
-154.5999	-174.4656	5862.1562
-154.6106	-173.1387	5862.1404
-154.6212	-171.8118	5862.1244
-154.6319	-170.4850	5862.1082
-154.6425	-169.1583	5862.0917
-154.6531	-167.8316	5862.0750
-154.6636	-166.5049	5862.0581
-154.6742	-165.1783	5862.0410
-154.6847	-163.8517	5862.0236
-154.6952	-162.5251	5862.0061
-154.7057	-161.1986	5861.9884
-154.7162	-159.8722	5861.9705
-154.7267	-158.5458	5861.9524
-154.7371	-157.2194	5861.9342
-154.7475	-155.8931	5861.9158
-154.7580	-154.5668	5861.8972
-154.7683	-153.2405	5861.8784
-154.7787	-151.9143	5861.8596
-154.7891	-150.5881	5861.8405
-154.7995	-149.2619	5861.8214
-154.8098	-147.9358	5861.8021
-154.8201	-146.6097	5861.7827
-154.8304	-145.2836	5861.7631
-154.8408	-143.9576	5861.7435
-154.8511	-142.6316	5861.7237
-154.8613	-141.3056	5861.7038
-154.8716	-139.9797	5861.6839
-154.8819	-138.6538	5861.6638
-154.8921	-137.3279	5861.6437
-154.9024	-136.0020	5861.6234
-154.9126	-134.6762	5861.6031
-154.9229	-133.3504	5861.5827
-154.9331	-132.0246	5861.5622
-154.9433	-130.6988	5861.5417
-154.9535	-129.3731	5861.5211
-154.9637	-128.0474	5861.5005
-154.9739	-126.7217	5861.4798
-154.9841	-125.3960	5861.4591
-154.9943	-124.0703	5861.4383
-155.0045	-122.7447	5861.4175
